web-scraper-order,web-scraper-start-url,Mouton_Links,Mouton_Links-href,Nom,Price,Addresse,Lien_image
"1738977481-1","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2476429","Mouton","175 000 CFA","Sicap Liberté, Dakar, Sénégal",""
"1738977483-2","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2476432","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1738977486-3","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2476438","Mouton","185 000 CFA","Sicap Liberté, Dakar, Sénégal",""
"1738977489-4","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2476442","Mouton","135 000 CFA","Sicap Liberté, Dakar, Sénégal",""
"1738977492-5","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2476451","Mouton","135 000 CFA","Sicap Liberté, Dakar, Sénégal",""
"1738977494-6","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2478859","Mouton","350 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738977497-7","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2478871","Moutons","325 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738977500-8","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2479050","Mouton","500 000 CFA","Medina, Dakar, Sénégal",""
"1738977503-9","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2479813","Moutons","350 000 CFA","Thies, Sénégal",""
"1738977506-10","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2480059","Mouton","125 000 CFA","Dakar, Sénégal",""
"1738977509-11","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2480280","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1738977512-12","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2480284","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1738977514-13","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2480286","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1738977517-14","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2480332","Mouton","500 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738977520-15","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2482210","Mouton","185 000 CFA","Yoff, Dakar, Sénégal",""
"1738977523-16","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2482245","Mouton","150 000 CFA","Yoff, Dakar, Sénégal",""
"1738977527-17","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2482334","Moutons","135 CFA","Yoff, Dakar, Sénégal",""
"1738977530-18","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2482386","Moutons","180 000 CFA","Dakar, Sénégal",""
"1738977534-19","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2482438","Mouton","250 000 CFA","Ouest Foire, Dakar, Sénégal",""
"1738977537-20","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2482461","Mouton","200 000 CFA","Ouest Foire, Dakar, Sénégal",""
"1738977541-21","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2482469","Mouton","210 000 CFA","Dakar, Sénégal",""
"1738977545-22","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton élevage","https://sn.coinafrique.com/annonce/moutons/mouton-elevage-2482497","Mouton élevage","210 000 CFA","Dakar, Sénégal",""
"1738977549-23","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2482513","Mouton","Prix sur demande","Dakar, Sénégal",""
"1738977553-24","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2482541","Moutons","299 999 CFA","Grand Yoff, Dakar, Sénégal",""
"1738977556-25","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2482666","Mouton","300 000 CFA","Yoff, Dakar, Sénégal",""
"1738977562-26","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2482759","Moutons","Prix sur demande","Fass, Dakar, Sénégal",""
"1738977566-27","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2484032","Mouton","Prix sur demande","Rufisque, Sénégal",""
"1738977569-28","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2484033","Mouton","Prix sur demande","Rufisque, Sénégal",""
"1738977571-29","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2484034","Mouton","Prix sur demande","Rufisque, Sénégal",""
"1738977574-30","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2484035","Mouton","Prix sur demande","Rufisque, Sénégal",""
"1738977577-31","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2484036","Mouton","Prix sur demande","Rufisque, Sénégal",""
"1738977580-32","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2486092","Mouton","190 000 CFA","Mbao, Dakar, Sénégal",""
"1738977584-33","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2487271","Mouton","120 000 CFA","Mbao, Dakar, Sénégal",""
"1738977589-34","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2487408","Moutons","200 000 CFA","Hann Bel-Air, Dakar, Sénégal",""
"1738977597-35","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2487484","Mouton","650 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1738977601-36","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2488569","Mouton","275 000 CFA","Sicap Liberté, Dakar, Sénégal",""
"1738977604-37","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2491349","Mouton","180 000 CFA","Hann Bel-Air, Dakar, Sénégal",""
"1738977608-38","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2493619","Mouton","950 000 CFA","Thies, Sénégal",""
"1738977613-39","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2494553","Moutons","150 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal",""
"1738977617-40","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2495384","Mouton","800 000 CFA","Saint-Louis, Sénégal",""
"1738977621-41","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2495680","Moutons","400 CFA","Mbao, Dakar, Sénégal",""
"1738977624-42","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2495989","Moutons","290 000 CFA","Yoff, Dakar, Sénégal",""
"1738977627-43","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2495993","Moutons","125 000 CFA","Yoff, Dakar, Sénégal",""
"1738977633-44","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2496283","Moutons","235 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1738977637-45","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2496577","Moutons","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1738977639-46","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2496594","Moutons","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1738977643-47","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2497126","Mouton","200 000 CFA","Dakar, Sénégal",""
"1738977647-48","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2501403","Mouton","Prix sur demande","Ouest Foire, Dakar, Sénégal",""
"1738977652-49","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2513524","Mouton Ladoum","375 000 CFA","Medina, Dakar, Sénégal",""
"1738977657-50","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2523326","Mouton Ladoum","900 000 CFA","Ouest Foire, Dakar, Sénégal",""
"1738977661-51","https://sn.coinafrique.com/categorie/moutons?page=10","Géniteur ladoum","https://sn.coinafrique.com/annonce/moutons/geniteur-ladoum-2533552","Géniteur ladoum","400 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1738977667-52","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2541479","Mouton","155 000 CFA","Ouakam, Dakar, Sénégal",""
"1738977673-53","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-2542938","Mouton Azawat","200 000 CFA","Ouakam, Dakar, Sénégal",""
"1738977676-54","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-2542950","Mouton Azawat","200 000 CFA","Ouakam, Dakar, Sénégal",""
"1738977681-55","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2547237","Mouton","20 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1738977685-56","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-2557732","Mouton Azawat","Prix sur demande","Dakar, Sénégal",""
"1738977690-57","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2566400","Moutons","Prix sur demande","Ziguinchor, Sénégal",""
"1738977693-58","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2572412","Moutons","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1738977698-59","https://sn.coinafrique.com/categorie/moutons?page=10","Mâle ladoum","https://sn.coinafrique.com/annonce/moutons/male-ladoum-2586236","Mâle ladoum","5 000 000 CFA","Rufisque, Sénégal",""
"1738977703-60","https://sn.coinafrique.com/categorie/moutons?page=10","Femelle Ladoum","https://sn.coinafrique.com/annonce/moutons/femelle-ladoum-2604229","Femelle Ladoum","200 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738977707-61","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2608018","Mouton Ladoum","700 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738977711-62","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2623905","Mouton Ladoum","290 000 CFA","Medina, Dakar, Sénégal",""
"1738977718-63","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2624094","Mouton Ladoum","1 000 000 CFA","Dakar, Sénégal",""
"1738977722-64","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-2628137","Mouton azawat","300 000 CFA","Dakar, Sénégal",""
"1738977726-65","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum","https://sn.coinafrique.com/annonce/moutons/ladoum-2628237","Ladoum","1 700 000 CFA","Dakar, Sénégal",""
"1738977730-66","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum pur-sang","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-pur-sang-2636994","Mouton ladoum pur-sang","350 000 CFA","Pikine, Sénégal",""
"1738977734-67","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2637096","Moutons","650 000 CFA","Louga, Sénégal",""
"1738977739-68","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum pur sang","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-pur-sang-2638276","Mouton ladoum pur sang","4 000 000 CFA","Mbour, Sénégal",""
"1738977742-69","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2638675","Moutons","850 000 CFA","Louga, Sénégal",""
"1738977746-70","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton métisse Ladoum Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-metisse-ladoum-azawat-2639328","Mouton métisse Ladoum Azawat","175 000 CFA","Mbao, Dakar, Sénégal",""
"1738977749-71","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat pur sang","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-pur-sang-2645562","Mouton Azawat pur sang","1 000 000 CFA","Mbao, Dakar, Sénégal",""
"1738977752-72","https://sn.coinafrique.com/categorie/moutons?page=10","Azawat pur sang","https://sn.coinafrique.com/annonce/moutons/azawat-pur-sang-2645571","Azawat pur sang","1 200 000 CFA","Dakar, Sénégal",""
"1738977755-73","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton asawat et femelle ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-asawat-et-femelle-ladoum-2648435","Mouton asawat et femelle ladoum","Prix sur demande","Keur Massar, Sénégal",""
"1738977760-74","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2664213","Mouton Ladoum","690 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1738977765-75","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2665289","Mouton Ladoum","500 000 CFA","Fatick, Sénégal",""
"1738977768-76","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2667623","Mouton ladoum","450 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738977772-77","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum","https://sn.coinafrique.com/annonce/moutons/ladoum-2671450","Ladoum","2 000 000 CFA","Patte d'oie, Dakar, Sénégal",""
"1738977777-78","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum","https://sn.coinafrique.com/annonce/moutons/ladoum-2671460","Ladoum","Prix sur demande","Cambérène, Dakar, Sénégal",""
"1738977781-79","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton femelle ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-ladoum-2671562","Mouton femelle ladoum","Prix sur demande","Cambérène, Dakar, Sénégal",""
"1738977784-80","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2671636","Mouton Ladoum","450 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1738977787-81","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2671650","Mouton","850 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1738977790-82","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Anaux","https://sn.coinafrique.com/annonce/moutons/mouton-anaux-2675861","Mouton Anaux","400 000 CFA","Louga, Sénégal",""
"1738977794-83","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum pur sang","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-pur-sang-2703872","Mouton Ladoum pur sang","400 CFA","Dakar, Sénégal",""
"1738977798-84","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum Pur sang","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-pur-sang-2704105","Mouton Ladoum Pur sang","750 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738977817-85","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2705668","Mouton Ladoum","2 500 000 CFA","Dakar, Sénégal",""
"1738977821-86","https://sn.coinafrique.com/categorie/moutons?page=9","Ladoum pur sang","https://sn.coinafrique.com/annonce/moutons/ladoum-pur-sang-2723147","Ladoum pur sang","Prix sur demande","Louga, Sénégal",""
"1738977824-87","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Ladoume couple","https://sn.coinafrique.com/annonce/moutons/mouton-ladoume-couple-2735066","Mouton Ladoume couple","1 750 000 CFA","Dakar, Sénégal",""
